feature,feature_label,mean_abs_shap,split,rank
mom_10,10-day momentum,0.007480953105245604,split_034_2023-07-05_2025-10-06,1
mom_20,20-day momentum,0.005381740588575212,split_034_2023-07-05_2025-10-06,2
rsi_14,14-day RSI,0.005089884741356664,split_034_2023-07-05_2025-10-06,3
ret_mean_60,60-day average return,0.0046338603427894635,split_034_2023-07-05_2025-10-06,4
mom_60,60-day momentum,0.0045006642551984,split_034_2023-07-05_2025-10-06,5
macd_signal_9,MACD signal (9),0.00442792820709773,split_034_2023-07-05_2025-10-06,6
ret_mean_20,20-day average return,0.00438364391415658,split_034_2023-07-05_2025-10-06,7
mom_5,5-day momentum,0.004064030889880556,split_034_2023-07-05_2025-10-06,8
ret_mean_10,10-day average return,0.004062502396931772,split_034_2023-07-05_2025-10-06,9
volume_roll_mean_20,20-day average volume,0.003986283314764976,split_034_2023-07-05_2025-10-06,10
ret_mean_5,5-day average return,0.0037954493802845398,split_034_2023-07-05_2025-10-06,11
volume,Trading volume,0.0037656029652709784,split_034_2023-07-05_2025-10-06,12
ret_std_60,60-day return volatility,0.0034083224124456576,split_034_2023-07-05_2025-10-06,13
macd_12_26,"MACD (12, 26)",0.0033660912536546557,split_034_2023-07-05_2025-10-06,14
ret_std_20,20-day return volatility,0.003214917751304916,split_034_2023-07-05_2025-10-06,15
simple_return_1,1-day simple return,0.002925969960011982,split_034_2023-07-05_2025-10-06,16
ret_std_10,10-day return volatility,0.0028750404451641535,split_034_2023-07-05_2025-10-06,17
macd_hist,MACD histogram,0.002862250038648903,split_034_2023-07-05_2025-10-06,18
log_return_1,1-day log return,0.0028502441317898282,split_034_2023-07-05_2025-10-06,19
volume_chg,Volume change,0.00223293284802968,split_034_2023-07-05_2025-10-06,20
ticker_TLT,Asset indicator: TLT,0.002123786252754613,split_034_2023-07-05_2025-10-06,21
ret_std_5,5-day return volatility,0.0019610453081910354,split_034_2023-07-05_2025-10-06,22
ticker_IWM,Asset indicator: IWM,0.0013968217500669492,split_034_2023-07-05_2025-10-06,23
ticker_SPY,Asset indicator: SPY,0.0012219025236546595,split_034_2023-07-05_2025-10-06,24
ticker_EFA,Asset indicator: EFA,0.001156096484314437,split_034_2023-07-05_2025-10-06,25
