date,markowitz_gross,markowitz_net,black_litterman_gross,black_litterman_net
2018-04-02,0.9820574201136828,0.9810574201136828,0.9817600589978694,0.9807600589978694
2018-04-03,0.9913084782764254,0.9902990581977484,0.9912717993089017,0.990262110851703
2018-04-04,1.000077928566788,0.9990595788164739,0.9998124872338114,0.9987940994128052
2018-04-05,1.0052558635967161,1.0042322413084386,1.0056444551833854,1.0046201270433612
2018-04-06,0.9895245907899312,0.988516987191075,0.9904423139936297,0.9894334704326027
2018-04-09,0.9929240864867442,0.9919130212820519,0.9942904674645086,0.9932777042558695
2018-04-10,1.0061998473313156,1.005175263812345,1.0079434977412218,1.0069168278451477
2018-04-11,1.004324978043517,1.0033023036484423,1.0061533645107361,1.005128518006451
2018-04-12,1.0093951057761186,1.0083672686200598,1.0113799341326553,1.0103497639552648
2018-04-13,1.0068483649962743,1.005823121110963,1.0089855466265387,1.007957815321543
2018-04-16,1.013915080206323,1.0128826404941025,1.015603978655113,1.0145695059554476
2018-04-17,1.023327720680731,1.0222856963553488,1.024598071576702,1.0235544376845036
2018-04-18,1.0229233809300782,1.021881768331895,1.0253951967673918,1.0243507509403593
2018-04-19,1.0164260962258842,1.0153910996203825,1.019208138907569,1.0181699950866152
2018-04-20,1.0088004065876208,1.007773174996142,1.0123086031019086,1.0112774870019774
2018-04-23,1.0084024930931286,1.007375666685182,1.011666274012259,1.0106358121751324
2018-04-24,0.9983335283696761,0.9973169548904457,1.002779867528981,1.0017584571972622
2018-04-25,0.9981799552399464,0.9971635381396878,1.0023414894983818,1.001320525689239
2018-04-26,1.0064197935556445,1.005394986071945,1.0097923906030644,1.0087638374638848
2018-04-27,1.0080431569934096,1.0070166964867764,1.010951682547713,1.0099219485783153
2018-04-30,1.0017529753659036,1.0007329199650195,1.0047047557965731,1.0036813848144388
2018-05-01,1.003486939081041,1.0024034128443897,1.0060043041686617,1.0049192059430099
2018-05-02,1.0002115028712508,0.9991315133234506,1.0038948477963403,1.0028120248764274
2018-05-03,0.9982237145024848,0.9971458712913898,1.0022681203169694,1.001187052020863
2018-05-04,1.0092972571166294,1.0082074571241477,1.0124511181295366,1.0113590662294711
2018-05-07,1.013222033514934,1.0121279957012759,1.0163463242873623,1.0152500709328172
2018-05-08,1.0143269283327654,1.0132316974965803,1.0177438617711845,1.0166461010021703
2018-05-09,1.0206409896678243,1.0195389411533518,1.023535580632706,1.0224315727891673
2018-05-10,1.0289726280382268,1.0278615833441158,1.031310861381564,1.0301984669503046
2018-05-11,1.0317467162820626,1.0306326762351694,1.034004916106485,1.032889615808929
2018-05-14,1.030236436883985,1.0291240275781495,1.0328326534221337,1.0317186175527253
2018-05-15,1.0242441628988477,1.0231382238178126,1.0273246644701866,1.026216569638022
2018-05-16,1.0288773286575263,1.0277663868639866,1.0322153803435143,1.031102010278337
2018-05-17,1.0287387946918942,1.027628002481952,1.03293936277638,1.0318252118079303
2018-05-18,1.0288730942501756,1.0277621570287845,1.0324570314246238,1.0313434007093099
2018-05-21,1.0352808119116799,1.034162955885536,1.039023667463732,1.0379029538312925
2018-05-22,1.0314533618583424,1.0303396385641663,1.0351699287536256,1.0340533718479705
2018-05-23,1.0346265606989242,1.033509411107839,1.035759220969364,1.0346420284402478
2018-05-24,1.0347036181133769,1.0335863853186873,1.035227593663824,1.0341109745595367
2018-05-25,1.0337448610085014,1.0326286634425101,1.0331446274065477,1.0320302550351823
2018-05-29,1.02970597887928,1.0285941423414031,1.0262889865762548,1.0251820088488983
2018-05-30,1.0409466368990452,1.039822663135055,1.0389925633032575,1.0378718832204452
2018-05-31,1.034674864951615,1.0331358071490395,1.0324935928234684,1.0311761078851671
2018-06-01,1.0404457461829064,1.0388981043119556,1.0393390926271375,1.0380128726778404
2018-06-04,1.0432255373429473,1.041673760589224,1.0427504805014158,1.0414199075448223
2018-06-05,1.0466480096696802,1.0450911420580293,1.0455639771065017,1.0442298140652557
2018-06-06,1.05159773766226,1.0500335074309635,1.0517799158521601,1.050437821133922
2018-06-07,1.0511634187122518,1.0495998345215536,1.0503620525520239,1.0490217670590976
2018-06-08,1.0530879320000142,1.0515214851349706,1.0525200783098432,1.0511770391277395
2018-06-11,1.0539191776812877,1.052351494355212,1.0540735207852514,1.052728499375773
2018-06-12,1.0564812772907155,1.0549097828936178,1.055781358947543,1.0544341582983374
2018-06-13,1.0533326511414802,1.0517658402616945,1.0529451753105115,1.0516015936951186
2018-06-14,1.058374663901766,1.0568003531306207,1.0569726716803858,1.0556239508894638
2018-06-15,1.0581543948767518,1.056580411751298,1.056133019562474,1.0547853701864516
2018-06-18,1.0591470622316,1.05757160253366,1.0561971636733674,1.0548494324480235
2018-06-19,1.0587483399642879,1.0571734733576053,1.0543851756931013,1.0530397566049843
2018-06-20,1.061180912430924,1.059602427422208,1.0571372654505269,1.05578833463427
2018-06-21,1.055541474389117,1.053971377929707,1.0507710238985166,1.0494302165489975
2018-06-22,1.0548490535577835,1.0532799870602672,1.0513457041991023,1.0500041635446546
2018-06-25,1.0425372864632327,1.0409865334686845,1.038065585093406,1.0367409901682316
2018-06-26,1.0462233806111207,1.0446671446265516,1.0415757753564028,1.0402467013498722
2018-06-27,1.0378064424214688,1.0362627264611444,1.0322250909180946,1.0309079485942358
2018-06-28,1.0415145305121323,1.0399652988462447,1.0362285624619938,1.0349063116188217
